2023-05-14 15:05:768 INFO  WomenPage :34 - Click on jackets
2023-05-14 15:05:122 INFO  HomePage :89 - Mouse hoover on gear menu<br>
2023-05-14 15:05:458 INFO  GearPage :76 - Click on Bags<br>
2023-05-14 15:05:978 INFO  GearPage :84 - Click on Product Name ‘Overnight Duffle’<br>
2023-05-14 15:05:419 INFO  GearPage :94 - Verify the text ‘Overnight Duffle’<br>
2023-05-14 15:05:03 INFO  GearPage :106 - Change Qty 3 :[[ChromeDriver: chrome on WINDOWS (d61f585aa08b05f2886da29249f0a3fa)] -> xpath: //input[@id='qty']]<br>
2023-05-14 15:05:162 INFO  GearPage :114 - Click on ‘Add to Cart’ Button.<br>
2023-05-14 15:05:682 INFO  GearPage :124 - Verify the text ‘You added Overnight Duffle to your shopping cart.’ : [[ChromeDriver: chrome on WINDOWS (d61f585aa08b05f2886da29249f0a3fa)] -> xpath: //div[@data-bind='html: $parent.prepareMessageForHtml(message.text)']]<br>
2023-05-14 15:05:841 INFO  GearPage :132 - Click on ‘shopping cart’ Link into message<br>
2023-05-14 15:05:97 INFO  GearPage :152 - Verify the product price ‘$135.00’: [[ChromeDriver: chrome on WINDOWS (d61f585aa08b05f2886da29249f0a3fa)] -> xpath: //td[@class='col subtotal']//span[@class='price']]<br>
2023-05-14 15:05:845 INFO  GearPage :172 - Change Qty to ‘5’ : [[ChromeDriver: chrome on WINDOWS (d61f585aa08b05f2886da29249f0a3fa)] -> xpath: //tbody/tr[1]/td[3]/div[1]/div[1]/label[1]]<br>
2023-05-14 15:05:968 INFO  GearPage :180 - Click on ‘Update Shopping Cart’ button<br>
2023-05-14 15:05:402 INFO  GearPage :190 - Verify the product price ‘$225.00’ : [[ChromeDriver: chrome on WINDOWS (d61f585aa08b05f2886da29249f0a3fa)] -> xpath: //span[contains(text(),'$225.00')]]<br>
2023-05-14 15:05:793 INFO  HomePage :64 - Mouse hoover on women menu<br>
2023-05-14 15:05:950 INFO  HomePage :73 - Mouse hoover on men menu<br>
2023-05-14 15:05:474 INFO  MenPage :33 - Click on Pants : <br>
2023-05-14 15:05:662 INFO  MenPage :53 - Mouse Hover on product name Cronus Yoga Pant and click on ‘Add To Cart’ Button.<br>
2023-05-14 15:05:793 INFO  ProductBottomPage :45 - Mouse Hover on product name Cronus Yoga Pant and click on size 32.:<br>
2023-05-14 15:05:900 INFO  ProductBottomPage :53 - Mouse Hover on product name ‘Cronus Yoga Pant’ and click on colour Black.<br>
2023-05-14 15:05:110 INFO  MenPage :53 - Mouse Hover on product name Cronus Yoga Pant and click on ‘Add To Cart’ Button.<br>
2023-05-14 15:05:913 INFO  ProductBottomPage :72 - Verify the text You added Cronus Yoga Pant to your shopping cart.[[ChromeDriver: chrome on WINDOWS (989d6b5686bdf9bce2b11b4ad1c2bf0c)] -> xpath: //div[@data-bind='html: $parent.prepareMessageForHtml(message.text)']]<br>
2023-05-14 15:05:418 INFO  ProductBottomPage :61 - Click on ‘shopping cart’ Link into message<br>
2023-05-14 15:05:795 INFO  ShoppingCartPage :45 - Verify the text ‘Shopping Cart.'[[ChromeDriver: chrome on WINDOWS (989d6b5686bdf9bce2b11b4ad1c2bf0c)] -> xpath: //span[text()='Shopping Cart']]<br>
2023-05-14 15:05:386 INFO  ShoppingCartPage :55 - Verify the product name ‘Cronus Yoga Pant’[[ChromeDriver: chrome on WINDOWS (989d6b5686bdf9bce2b11b4ad1c2bf0c)] -> xpath: //td[@class='col item']//a[normalize-space()='Cronus Yoga Pant']]<br>
2023-05-14 15:05:657 INFO  ShoppingCartPage :65 - Verify the product size ‘32’[[ChromeDriver: chrome on WINDOWS (989d6b5686bdf9bce2b11b4ad1c2bf0c)] -> xpath: //dd[contains(text(),'32')]]<br>
2023-05-14 15:05:698 INFO  ShoppingCartPage :75 - Verify the product colour ‘Black’[[ChromeDriver: chrome on WINDOWS (989d6b5686bdf9bce2b11b4ad1c2bf0c)] -> xpath: //dd[contains(text(),'Black')]]<br>
